item_id,name,category,quality_tier,quality_raw,upgrade_level,price,price_basis,local_confidence,staldata_fair_price,staldata_fair_price_status,staldata_fair_price_source,best_ask,market_ask_p20,active_lots,sales_count,sales_7d,sample_count,liquidity_score,risk_score,risk_level,confidence_score,confidence_level,segment_key
gyjg,Кислотный кристалл,artefact/biochemical,special,2,10,1000000,active_ask_only,very_low,,unavailable,,1000000,1000000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:gyjg:artifact:special:2:+10
gyjg,Кислотный кристалл,artefact/biochemical,rare,3,0,16990,recent_7d,highest,16990,ok,raw_7d,17000,18000,10,741,211,741,100.0,78.45,high,100.0,high,RU:gyjg:artifact:rare:3:+0
gyjg,Кислотный кристалл,artefact/biochemical,rare,3,1,24000,low_data_history,low,24000,low_data,history_3h,,,0,2,0,2,0.0,35.0,medium,20.0,low,RU:gyjg:artifact:rare:3:+1
gyjg,Кислотный кристалл,artefact/biochemical,rare,3,2,64000,low_data_history,low,64000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:rare:3:+2
gyjg,Кислотный кристалл,artefact/biochemical,rare,3,3,300000,active_ask_only,very_low,,unavailable,,300000,300000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:gyjg:artifact:rare:3:+3
gyjg,Кислотный кристалл,artefact/biochemical,rare,3,4,100000,low_data_history,low,100000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:rare:3:+4
gyjg,Кислотный кристалл,artefact/biochemical,rare,3,5,52999,low_data_history,low,52999,low_data,history_3h,,,0,2,0,2,0.0,35.0,medium,20.0,low,RU:gyjg:artifact:rare:3:+5
gyjg,Кислотный кристалл,artefact/biochemical,rare,3,6,53000,low_data_history,low,53000,low_data,history_3h,,,0,2,0,2,0.0,72.33,high,20.0,low,RU:gyjg:artifact:rare:3:+6
gyjg,Кислотный кристалл,artefact/biochemical,rare,3,8,100000,low_data_history,low,100000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:rare:3:+8
gyjg,Кислотный кристалл,artefact/biochemical,rare,3,9,200000,low_data_history,low,200000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:rare:3:+9
gyjg,Кислотный кристалл,artefact/biochemical,rare,3,15,250000,low_data_history,low,250000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:rare:3:+15
gyjg,Кислотный кристалл,artefact/biochemical,exclusive,4,0,44444,recent_7d,highest,44444,ok,raw_7d,67000,86933,2,648,377,648,100.0,76.05,high,100.0,high,RU:gyjg:artifact:exclusive:4:+0
gyjg,Кислотный кристалл,artefact/biochemical,exclusive,4,1,30000,low_data_history,low,30000,low_data,history_3h,,,0,2,1,2,2.0,88.38,high,20.0,low,RU:gyjg:artifact:exclusive:4:+1
gyjg,Кислотный кристалл,artefact/biochemical,exclusive,4,2,149999,low_data_history,low,149999,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:exclusive:4:+2
gyjg,Кислотный кристалл,artefact/biochemical,exclusive,4,3,100000,low_data_history,low,100000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:exclusive:4:+3
gyjg,Кислотный кристалл,artefact/biochemical,exclusive,4,4,185000,low_data_history,low,185000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:exclusive:4:+4
gyjg,Кислотный кристалл,artefact/biochemical,exclusive,4,5,105000,low_data_history,low,105000,low_data,history_3h,,,0,2,0,2,0.0,49.86,medium,20.0,low,RU:gyjg:artifact:exclusive:4:+5
gyjg,Кислотный кристалл,artefact/biochemical,exclusive,4,6,15869500,low_data_history,low,15869500,low_data,history_3h,,,0,2,2,2,4.0,100.0,high,20.0,low,RU:gyjg:artifact:exclusive:4:+6
gyjg,Кислотный кристалл,artefact/biochemical,exclusive,4,7,95000,low_data_history,low,95000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:exclusive:4:+7
gyjg,Кислотный кристалл,artefact/biochemical,exclusive,4,9,230000,low_data_history,low,230000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:exclusive:4:+9
gyjg,Кислотный кристалл,artefact/biochemical,exclusive,4,10,350000,low_data_history,low,350000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:exclusive:4:+10
gyjg,Кислотный кристалл,artefact/biochemical,exclusive,4,14,100000,low_data_history,low,100000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:exclusive:4:+14
gyjg,Кислотный кристалл,artefact/biochemical,exclusive,4,15,999999,low_data_history,low,999999,low_data,history_3h,999999,999999,1,1,1,1,2.0,65.0,unknown,10.0,low,RU:gyjg:artifact:exclusive:4:+15
gyjg,Кислотный кристалл,artefact/biochemical,legendary,5,0,400000,recent_7d,highest,400000,ok,raw_7d,449990,449998,5,84,20,84,42.0,100.0,high,100.0,high,RU:gyjg:artifact:legendary:5:+0
gyjg,Кислотный кристалл,artefact/biochemical,legendary,5,1,399999,low_data_history,low,399999,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:legendary:5:+1
gyjg,Кислотный кристалл,artefact/biochemical,legendary,5,2,400000,low_data_history,low,400000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:legendary:5:+2
gyjg,Кислотный кристалл,artefact/biochemical,legendary,5,3,455555,low_data_history,low,455555,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:legendary:5:+3
gyjg,Кислотный кристалл,artefact/biochemical,legendary,5,4,500000,low_data_history,low,500000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:legendary:5:+4
gyjg,Кислотный кристалл,artefact/biochemical,legendary,5,5,400000,low_data_history,low,400000,low_data,history_3h,,,0,3,2,3,4.0,59.6,medium,30.0,low,RU:gyjg:artifact:legendary:5:+5
gyjg,Кислотный кристалл,artefact/biochemical,legendary,5,6,350000,low_data_history,low,350000,low_data,history_3h,,,0,2,0,2,0.0,52.33,medium,20.0,low,RU:gyjg:artifact:legendary:5:+6
gyjg,Кислотный кристалл,artefact/biochemical,legendary,5,7,300000,low_data_history,low,300000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:legendary:5:+7
gyjg,Кислотный кристалл,artefact/biochemical,legendary,5,8,650000,low_data_history,low,650000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:legendary:5:+8
gyjg,Кислотный кристалл,artefact/biochemical,legendary,5,10,700000,low_data_history,low,700000,low_data,history_3h,,,0,3,0,3,0.0,63.0,medium,30.0,low,RU:gyjg:artifact:legendary:5:+10
gyjg,Кислотный кристалл,artefact/biochemical,legendary,5,15,2600000,low_data_history,low,2600000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyjg:artifact:legendary:5:+15
gyln,Иней,artefact/thermal,common,0,0,4000,recent_7d,highest,4000,ok,raw_7d,3000,3799,5,338,94,338,100.0,48.76,medium,100.0,high,RU:gyln:artifact:common:0:+0
gyln,Иней,artefact/thermal,common,0,1,5000,low_data_history,low,5000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:common:0:+1
gyln,Иней,artefact/thermal,common,0,3,13500,low_data_history,low,13500,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:common:0:+3
gyln,Иней,artefact/thermal,common,0,5,11043,low_data_history,low,11043,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:common:0:+5
gyln,Иней,artefact/thermal,common,0,14,999999,low_data_history,low,999999,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:common:0:+14
gyln,Иней,artefact/thermal,common,0,15,150000,low_data_history,low,150000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:common:0:+15
gyln,Иней,artefact/thermal,uncommon,1,0,8000,recent_7d,highest,8000,ok,raw_7d,7999,8000,24,207,35,207,74.0,68.68,medium,100.0,high,RU:gyln:artifact:uncommon:1:+0
gyln,Иней,artefact/thermal,uncommon,1,2,12000,low_data_history,low,12000,low_data,history_3h,,,0,2,0,2,0.0,61.0,medium,20.0,low,RU:gyln:artifact:uncommon:1:+2
gyln,Иней,artefact/thermal,uncommon,1,4,15000,low_data_history,low,15000,low_data,history_3h,,,0,1,1,1,2.0,65.0,unknown,10.0,low,RU:gyln:artifact:uncommon:1:+4
gyln,Иней,artefact/thermal,uncommon,1,5,200000,low_data_history,low,200000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:uncommon:1:+5
gyln,Иней,artefact/thermal,uncommon,1,11,300000,low_data_history,low,300000,low_data,history_3h,,,0,2,0,2,0.0,69.67,medium,20.0,low,RU:gyln:artifact:uncommon:1:+11
gyln,Иней,artefact/thermal,uncommon,1,15,30000,low_data_history,low,30000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:uncommon:1:+15
gyln,Иней,artefact/thermal,special,2,0,14000,recent_7d,highest,14000,ok,raw_7d,13000,14000,35,214,58,214,100.0,98.05,high,100.0,high,RU:gyln:artifact:special:2:+0
gyln,Иней,artefact/thermal,special,2,1,34000,low_data_history,low,34000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:special:2:+1
gyln,Иней,artefact/thermal,special,2,5,75000,active_ask_only,very_low,,unavailable,,75000,75000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:gyln:artifact:special:2:+5
gyln,Иней,artefact/thermal,special,2,7,,unavailable,none,,unavailable,,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:special:2:+7
gyln,Иней,artefact/thermal,special,2,8,100000,low_data_history,low,100000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:special:2:+8
gyln,Иней,artefact/thermal,special,2,10,200000,low_data_history,low,200000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:special:2:+10
gyln,Иней,artefact/thermal,special,2,11,370000,active_ask_only,very_low,,unavailable,,370000,370000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:gyln:artifact:special:2:+11
gyln,Иней,artefact/thermal,rare,3,0,52525,recent_7d,highest,52525,ok,raw_7d,49999,55555,34,214,47,214,92.0,57.14,medium,100.0,high,RU:gyln:artifact:rare:3:+0
gyln,Иней,artefact/thermal,rare,3,2,44000,low_data_history,low,44000,low_data,history_3h,,,0,2,0,2,0.0,41.64,medium,20.0,low,RU:gyln:artifact:rare:3:+2
gyln,Иней,artefact/thermal,rare,3,3,80000,low_data_history,low,80000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:rare:3:+3
gyln,Иней,artefact/thermal,rare,3,4,79999,older_history,medium,79999,low_data,history_3h,,,0,5,1,5,2.0,74.11,high,50.0,medium,RU:gyln:artifact:rare:3:+4
gyln,Иней,artefact/thermal,rare,3,5,100000,recent_30d,high,100000,ok,raw_30d,,,0,10,4,10,8.0,100.0,high,100.0,high,RU:gyln:artifact:rare:3:+5
gyln,Иней,artefact/thermal,rare,3,6,300000,older_history,medium,300000,low_data,history_3h,,,0,6,0,6,0.0,100.0,high,60.0,medium,RU:gyln:artifact:rare:3:+6
gyln,Иней,artefact/thermal,rare,3,7,200000,low_data_history,low,200000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:rare:3:+7
gyln,Иней,artefact/thermal,rare,3,8,250000,low_data_history,low,250000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:rare:3:+8
gyln,Иней,artefact/thermal,rare,3,9,100000,low_data_history,low,100000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:rare:3:+9
gyln,Иней,artefact/thermal,rare,3,10,650000,older_history,medium,650000,low_data,history_3h,400000,400000,1,8,0,8,0.0,80.88,high,80.0,high,RU:gyln:artifact:rare:3:+10
gyln,Иней,artefact/thermal,rare,3,11,310000,low_data_history,low,310000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:rare:3:+11
gyln,Иней,artefact/thermal,rare,3,12,350000,low_data_history,low,350000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:rare:3:+12
gyln,Иней,artefact/thermal,rare,3,13,200000,low_data_history,low,200000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:rare:3:+13
gyln,Иней,artefact/thermal,rare,3,15,699999,low_data_history,low,699999,low_data,history_3h,1100000,1100000,1,2,0,2,0.0,44.75,medium,20.0,low,RU:gyln:artifact:rare:3:+15
gyln,Иней,artefact/thermal,exclusive,4,0,119000,recent_7d,highest,119000,ok,raw_7d,109000,121467,17,263,67,263,100.0,46.13,medium,100.0,high,RU:gyln:artifact:exclusive:4:+0
gyln,Иней,artefact/thermal,exclusive,4,1,200000,low_data_history,low,200000,low_data,history_3h,,,0,3,0,3,0.0,50.6,medium,30.0,low,RU:gyln:artifact:exclusive:4:+1
gyln,Иней,artefact/thermal,exclusive,4,2,155000,low_data_history,low,155000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:exclusive:4:+2
gyln,Иней,artefact/thermal,exclusive,4,3,160000,older_history,medium,160000,low_data,history_3h,,,0,5,0,5,0.0,53.08,medium,50.0,medium,RU:gyln:artifact:exclusive:4:+3
gyln,Иней,artefact/thermal,exclusive,4,4,150000,low_data_history,low,150000,low_data,history_3h,,,0,3,0,3,0.0,66.84,medium,30.0,low,RU:gyln:artifact:exclusive:4:+4
gyln,Иней,artefact/thermal,exclusive,4,5,190000,older_history,medium,190000,low_data,history_3h,155555,164444,2,5,1,5,2.0,82.88,high,50.0,medium,RU:gyln:artifact:exclusive:4:+5
gyln,Иней,artefact/thermal,exclusive,4,6,200000,low_data_history,low,200000,low_data,history_3h,,,0,2,1,2,2.0,34.3,low,20.0,low,RU:gyln:artifact:exclusive:4:+6
gyln,Иней,artefact/thermal,exclusive,4,7,299999,recent_30d,high,299999,ok,raw_30d,,,0,10,1,10,2.0,52.28,medium,100.0,high,RU:gyln:artifact:exclusive:4:+7
gyln,Иней,artefact/thermal,exclusive,4,8,600000,low_data_history,low,600000,low_data,history_3h,,,0,4,0,4,0.0,45.52,medium,40.0,low,RU:gyln:artifact:exclusive:4:+8
gyln,Иней,artefact/thermal,exclusive,4,9,499900,low_data_history,low,499900,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:exclusive:4:+9
gyln,Иней,artefact/thermal,exclusive,4,10,600000,recent_7d,highest,600000,ok,raw_7d,450000,470000,3,17,9,17,18.0,100.0,high,90.0,high,RU:gyln:artifact:exclusive:4:+10
gyln,Иней,artefact/thermal,exclusive,4,11,649999,low_data_history,low,649999,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:exclusive:4:+11
gyln,Иней,artefact/thermal,exclusive,4,12,649000,low_data_history,low,649000,low_data,history_3h,,,0,2,0,2,0.0,48.49,medium,20.0,low,RU:gyln:artifact:exclusive:4:+12
gyln,Иней,artefact/thermal,exclusive,4,13,980000,low_data_history,low,980000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:exclusive:4:+13
gyln,Иней,artefact/thermal,exclusive,4,14,2000000,low_data_history,low,2000000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:exclusive:4:+14
gyln,Иней,artefact/thermal,exclusive,4,15,995000,recent_30d,high,995000,ok,raw_30d,,,0,29,0,29,0.0,63.93,medium,100.0,high,RU:gyln:artifact:exclusive:4:+15
gyln,Иней,artefact/thermal,legendary,5,0,666666,recent_7d,highest,666666,ok,raw_7d,699999,709999,2,52,10,52,18.0,66.45,medium,90.0,high,RU:gyln:artifact:legendary:5:+0
gyln,Иней,artefact/thermal,legendary,5,1,500000,low_data_history,low,500000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:legendary:5:+1
gyln,Иней,artefact/thermal,legendary,5,3,699999,low_data_history,low,699999,low_data,history_3h,,,0,1,1,1,2.0,65.0,unknown,10.0,low,RU:gyln:artifact:legendary:5:+3
gyln,Иней,artefact/thermal,legendary,5,4,750000,low_data_history,low,750000,low_data,history_3h,,,0,1,1,1,2.0,65.0,unknown,10.0,low,RU:gyln:artifact:legendary:5:+4
gyln,Иней,artefact/thermal,legendary,5,5,740000,recent_30d,high,740000,ok,raw_30d,,,0,18,2,18,4.0,72.96,high,100.0,high,RU:gyln:artifact:legendary:5:+5
gyln,Иней,artefact/thermal,legendary,5,6,999999,active_ask_only,very_low,,unavailable,,999999,999999,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:gyln:artifact:legendary:5:+6
gyln,Иней,artefact/thermal,legendary,5,7,1399999,low_data_history,low,1399999,low_data,history_3h,1444444,1444444,2,3,0,3,0.0,58.4,medium,30.0,low,RU:gyln:artifact:legendary:5:+7
gyln,Иней,artefact/thermal,legendary,5,8,999999,low_data_history,low,999999,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:legendary:5:+8
gyln,Иней,artefact/thermal,legendary,5,9,1456979,low_data_history,low,1456979,low_data,history_3h,,,0,2,0,2,0.0,55.36,medium,20.0,low,RU:gyln:artifact:legendary:5:+9
gyln,Иней,artefact/thermal,legendary,5,10,1490990,older_history,medium,1490990,low_data,history_3h,1500000,1511111,2,7,3,7,6.0,77.51,high,70.0,medium,RU:gyln:artifact:legendary:5:+10
gyln,Иней,artefact/thermal,legendary,5,11,1000000,low_data_history,low,1000000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:legendary:5:+11
gyln,Иней,artefact/thermal,legendary,5,12,,unavailable,none,,unavailable,,,,0,0,0,0,0.0,65.0,unknown,0.0,low,RU:gyln:artifact:legendary:5:+12
gyln,Иней,artefact/thermal,legendary,5,14,2500000,low_data_history,low,2500000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyln:artifact:legendary:5:+14
gyln,Иней,artefact/thermal,legendary,5,15,2450000,recent_30d,high,2450000,ok,raw_30d,4498988,4498988,1,13,0,13,0.0,63.98,medium,100.0,high,RU:gyln:artifact:legendary:5:+15
gyn0,Комета,artefact/electrophysical,common,0,0,5999,recent_7d,highest,5999,ok,raw_7d,5800,6000,17,2652,489,2652,100.0,21.68,low,100.0,high,RU:gyn0:artifact:common:0:+0
gyn0,Комета,artefact/electrophysical,common,0,1,5000,low_data_history,low,5000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyn0:artifact:common:0:+1
gyn0,Комета,artefact/electrophysical,common,0,2,14000,low_data_history,low,14000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyn0:artifact:common:0:+2
gyn0,Комета,artefact/electrophysical,common,0,3,8000,low_data_history,low,8000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyn0:artifact:common:0:+3
gyn0,Комета,artefact/electrophysical,common,0,4,35000,low_data_history,low,35000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyn0:artifact:common:0:+4
gyn0,Комета,artefact/electrophysical,common,0,5,19000,low_data_history,low,19000,low_data,history_3h,,,0,2,0,2,0.0,52.6,medium,20.0,low,RU:gyn0:artifact:common:0:+5
gyn0,Комета,artefact/electrophysical,common,0,6,8000,low_data_history,low,8000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyn0:artifact:common:0:+6
gyn0,Комета,artefact/electrophysical,common,0,9,10000,low_data_history,low,10000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyn0:artifact:common:0:+9
gyn0,Комета,artefact/electrophysical,common,0,10,100000,low_data_history,low,100000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyn0:artifact:common:0:+10
gyn0,Комета,artefact/electrophysical,common,0,11,10000,low_data_history,low,10000,low_data,history_3h,,,0,2,0,2,0.0,76.6,high,20.0,low,RU:gyn0:artifact:common:0:+11
gyn0,Комета,artefact/electrophysical,common,0,15,6900,low_data_history,low,6900,low_data,history_3h,,,0,2,0,2,0.0,35.0,medium,20.0,low,RU:gyn0:artifact:common:0:+15
gyn0,Комета,artefact/electrophysical,uncommon,1,0,9000,recent_7d,highest,9000,ok,raw_7d,10000,11000,17,1095,229,1095,100.0,35.14,medium,100.0,high,RU:gyn0:artifact:uncommon:1:+0
gyn0,Комета,artefact/electrophysical,uncommon,1,2,16000,low_data_history,low,16000,low_data,history_3h,,,0,2,1,2,2.0,45.86,medium,20.0,low,RU:gyn0:artifact:uncommon:1:+2
gyn0,Комета,artefact/electrophysical,uncommon,1,4,50000,low_data_history,low,50000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyn0:artifact:uncommon:1:+4
gyn0,Комета,artefact/electrophysical,uncommon,1,5,50000,low_data_history,low,50000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyn0:artifact:uncommon:1:+5
gyn0,Комета,artefact/electrophysical,uncommon,1,6,50000,low_data_history,low,50000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyn0:artifact:uncommon:1:+6
gyn0,Комета,artefact/electrophysical,uncommon,1,7,30499,low_data_history,low,30499,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyn0:artifact:uncommon:1:+7
gyn0,Комета,artefact/electrophysical,uncommon,1,8,25000,low_data_history,low,25000,low_data,history_3h,,,0,1,0,1,0.0,65.0,unknown,10.0,low,RU:gyn0:artifact:uncommon:1:+8
gyn0,Комета,artefact/electrophysical,uncommon,1,9,159990,low_data_history,low,159990,low_data,history_3h,,,0,2,0,2,0.0,59.0,medium,20.0,low,RU:gyn0:artifact:uncommon:1:+9
gyn0,Комета,artefact/electrophysical,uncommon,1,10,340000,active_ask_only,very_low,,unavailable,,340000,340000,1,0,0,0,0.0,65.0,unknown,0.0,low,RU:gyn0:artifact:uncommon:1:+10
gyn0,Комета,artefact/electrophysical,uncommon,1,11,289999,low_data_history,low,289999,low_data,history_3h,,,0,2,2,2,4.0,100.0,high,20.0,low,RU:gyn0:artifact:uncommon:1:+11
